  0.3806      -15.887700  -15.427200  -14.318200  -14.191300   -7.510300   -6.929300   -4.043200   -4.018800   -3.997500   -3.977700   -3.524400   -2.976500   -2.871700   -2.805100   -2.791600   -2.692300   -1.457700   -0.987400    1.408100    1.429100    1.630000    1.641800    1.733900    1.754000    1.883800    1.894600    3.982600    4.151700    4.450200    4.797700    5.103400    5.535000
  0.3952      -15.868600  -15.410400  -14.310300  -14.183400   -7.487200   -6.909100   -4.095900   -4.037600   -3.999400   -3.959100   -3.589900   -3.122300   -2.901700   -2.824800   -2.766700   -2.576900   -1.462800   -1.001900    1.378600    1.460800    1.577300    1.621700    1.712300    1.791900    1.835600    1.875900    4.039800    4.181600    4.509200    4.830000    5.176800    5.563700
  0.4098      -15.837100  -15.382500  -14.297300  -14.170400   -7.449000   -6.876000   -4.180800   -4.102300   -3.967600   -3.928400   -3.684000   -3.274400   -2.952300   -2.880800   -2.718300   -2.472800   -1.472500   -1.027300    1.334200    1.495900    1.512700    1.588200    1.680100    1.765200    1.844600    1.855500    4.120700    4.229100    4.610200    4.884500    5.294200    5.614400
  0.4244      -15.793300  -15.343700  -14.279300  -14.152200   -7.396200   -6.830700   -4.293800   -4.188700   -3.923900   -3.886100   -3.795100   -3.429100   -3.023900   -2.960000   -2.668400   -2.383300   -1.488400   -1.065000    1.280800    1.393700    1.541800    1.583100    1.638100    1.687400    1.804400    1.940800    4.212700    4.292200    4.746500    4.969200    5.442800    5.695100
  0.4390      -15.737600  -15.294500  -14.256400  -14.129200   -7.329800   -6.774300   -4.430000   -4.292900   -3.915900   -3.869000   -3.832900   -3.583900   -3.117000   -3.062700   -2.622600   -2.309200   -1.512800   -1.116900    1.224200    1.280200    1.484500    1.571000    1.629400    1.670500    1.757500    2.047600    4.310000    4.369600    4.889300    5.107100    5.595400    5.826500
  0.4535      -15.670500  -15.235100  -14.228800  -14.101400   -7.250700   -6.708200   -4.584200   -4.410800   -4.040300   -3.805100   -3.770200   -3.736400   -3.231500   -3.188100   -2.583500   -2.250800   -1.547900   -1.184000    1.154700    1.179300    1.417900    1.488700    1.600000    1.691700    1.782900    2.172200    4.412700    4.460400    5.013400    5.311100    5.729300    6.023500
  0.4681      -15.592400  -15.166100  -14.196800  -14.069100   -7.160400   -6.634600   -4.751000   -4.537400   -4.165200   -3.885400   -3.733400   -3.699200   -3.366900   -3.334000   -2.552700   -2.207900   -1.595600   -1.266700    1.044000    1.130700    1.344500    1.410800    1.582300    1.640200    1.894600    2.311100    4.523000    4.564100    5.130800    5.552000    5.858400    6.266000
  0.4827      -15.504200  -15.088200  -14.160700  -14.032700   -7.060600   -6.555900   -4.925100   -4.667800   -4.288000   -4.029300   -3.657200   -3.622600   -3.522200   -3.496100   -2.530600   -2.179900   -1.657100   -1.363800    0.938200    1.095600    1.268900    1.341600    1.566500    1.603600    2.017800    2.460600    4.642900    4.680300    5.254300    5.793000    6.004700    6.535400
  0.4972      -15.406400  -15.001900  -14.120800  -13.992500   -6.953800   -6.475800   -5.101500   -4.796300   -4.407000   -4.168000   -3.698300   -3.668300   -3.578900   -3.542600   -2.517800   -2.166200   -1.731700   -1.472500    0.843100    1.069300    1.198500    1.281000    1.538000    1.606300    2.146700    2.616700    4.773600    4.808800    5.388800    6.000900    6.185800    6.826300
  0.5117      -15.300100  -14.908200  -14.077400  -13.948700   -6.843200   -6.398800   -5.274600   -4.916700   -4.521800   -4.302800   -3.886300   -3.845300   -3.506000   -3.464600   -2.514300   -2.165900   -1.816700   -1.587900    0.759200    1.042900    1.144400    1.231700    1.520400    1.630900    2.277500    2.775200    4.915500    4.949400    5.535900    6.176100    6.383400    7.050800
  0.5263      -15.186200  -14.807900  -14.031200  -13.902000   -6.733400   -6.331100   -5.438200   -5.022100   -4.633700   -4.437300   -4.079800   -4.021100   -3.443700   -3.394100   -2.520300   -2.178400   -1.907000   -1.703200    0.686000    1.004100    1.115800    1.203200    1.522600    1.669500    2.406600    2.932100    5.068800    5.101500    5.696400    6.344100    6.563900    7.289700
  0.5409      -15.065800  -14.702000  -13.982400  -13.852600   -6.631800   -6.280600   -5.583500   -5.104600   -4.747300   -4.578400   -4.268100   -4.185200   -3.401100   -3.338800   -2.535900   -2.202500   -1.995000   -1.810400    0.623500    0.959400    1.101800    1.206600    1.544000    1.719600    2.530700    3.083700    5.232900    5.264900    5.870700    6.516500    6.709900    7.407900
  0.5555      -14.940200  -14.591800  -13.931600  -13.801300   -6.549900   -6.255600   -5.696900   -5.157600   -4.872000   -4.733700   -4.438100   -4.324500   -3.387500   -3.308400   -2.560800   -2.236400   -2.071700   -1.900800    0.574100    0.922400    1.096500    1.238200    1.581100    1.779000    2.646600    3.226400    5.407400    5.438700    6.058800    6.691700    6.819200    7.302300
  0.5701      -14.810700  -14.478400  -13.879300  -13.748400   -6.504200   -6.261800   -5.760100   -5.179200   -5.019200   -4.905000   -4.574700   -4.432100   -3.410600   -3.312100   -2.595000   -2.278300   -2.128600   -1.967400    0.541800    0.902100    1.101500    1.288200    1.629500    1.845800    2.751900    3.357200    5.591200    5.622000    6.260600    6.823400    6.933300    7.162300
  0.5847      -14.678900  -14.363300  -13.826200  -13.694600   -6.507700   -6.293700   -5.762700   -5.211800   -5.152500   -5.088100   -4.670700   -4.509800   -3.473000   -3.355200   -2.638800   -2.327500   -2.160700   -2.006300    0.531200    0.905000    1.114600    1.350100    1.684400    1.917600    2.844800    3.474000    5.782700    5.813300    6.476100    6.789800    7.088200    7.118900
  0.5992      -14.546300  -14.248000  -13.772800  -13.640600   -6.555200   -6.337300   -5.717000   -5.391000   -5.278800   -5.132800   -4.731400   -4.562900   -3.571100   -3.435800   -2.692800   -2.386100   -2.167100   -2.018300    0.545700    0.934900    1.131500    1.419300    1.741100    1.992000    2.924500    3.575800    5.978900    6.009900    6.640500    6.705900    7.083000    7.321800
  0.6138      -14.414900  -14.134000  -13.719800  -13.587000   -6.625000   -6.382700   -5.646700   -5.583800   -5.468600   -5.093800   -4.765400   -4.595500   -3.697300   -3.546700   -2.756800   -2.454900   -2.151200   -2.008300    0.585400    0.992300    1.147900    1.491400    1.795200    2.066100    2.991400    3.663200    6.169100    6.203800    6.472100    6.939200    7.080700    7.357100
  0.6284      -14.286400  -14.023100  -13.667900  -13.534500   -6.697600   -6.424000   -5.774500   -5.656800   -5.565100   -5.052100   -4.778900   -4.610500   -3.843500   -3.679200   -2.829900   -2.532800   -2.118100   -1.981000    0.646100    1.073600    1.162100    1.561600    1.844400    2.136500    3.047200    3.738400    6.204600    6.377600    6.459200    7.016700    7.204200    7.262400
  0.6430      -14.162800  -13.916800  -13.617700  -13.483900   -6.761400   -6.456100   -5.956600   -5.832900   -5.491300   -5.014100   -4.776200   -4.610200   -4.002700   -3.826400   -2.910900   -2.617800   -2.071200   -1.939100    0.716000    1.169400    1.177600    1.623700    1.890900    2.199500    3.095100    3.805000    6.039700    6.504000    6.635200    6.983900    7.201700    7.491400
  0.6576      -14.046100  -13.817000  -13.569900  -13.435800   -6.810000   -6.474800   -6.127300   -5.998900   -5.426200   -4.983600   -4.760500   -4.596500   -4.169100   -3.982800   -2.998200   -2.708000   -2.011800   -1.883100    0.773300    1.200200    1.270100    1.670600    1.945000    2.251600    3.138700    3.867400    5.866100    6.501500    6.803000    7.053800    7.169200    7.762900
  0.6721      -13.938200  -13.725200  -13.525200  -13.390900   -6.839600   -6.476800   -6.283900   -6.151400   -5.374700   -4.963400   -4.734100   -4.571900   -4.337400   -4.144200   -3.090300   -2.801400   -1.940900   -1.812800    0.791600    1.235000    1.363700    1.698400    2.022900    2.289700    3.182100    3.930300    5.705700    6.406100    6.862900    7.186900    7.196100    7.836600
  0.6867      -13.840800  -13.642800  -13.484200  -13.350000   -6.847700   -6.463500   -6.420900   -6.288700   -5.339300   -4.957000   -4.699200   -4.550000   -4.490100   -4.306000   -3.185200   -2.896100   -1.859600   -1.728400    0.762400    1.243700    1.466700    1.712600    2.133400    2.312800    3.228200    3.996800    5.563900    6.287600    6.766200    7.245100    7.327100    7.813600
  0.7013      -13.755500  -13.571200  -13.447500  -13.313600   -6.833400   -6.552200   -6.418500   -6.408400   -5.322400   -4.969200   -4.687900   -4.640400   -4.491100   -4.453800   -3.280900   -2.989600   -1.770500   -1.631700    0.697100    1.192700    1.592200    1.719100    2.265200    2.326700    3.278300    4.068100    5.443900    6.172800    6.613300    7.168400    7.476300    7.960100
  0.7159      -13.683300  -13.511100  -13.415500  -13.282400   -6.796800   -6.657200   -6.512000   -6.358300   -5.328200   -5.008300   -4.816800   -4.638700   -4.571000   -4.430000   -3.374500   -3.079300   -1.677600   -1.526400    0.610500    1.093300    1.704700    1.740300    2.306100    2.431200    3.331300    4.142700    5.349200    6.071300    6.453300    7.029900    7.608600    8.187400
  0.7305      -13.625100  -13.463200  -13.388700  -13.256600   -6.748100   -6.735300   -6.595900   -6.277800   -5.364300   -5.078800   -4.935000   -4.734400   -4.534300   -4.376300   -3.463100   -3.161800   -1.586300   -1.418500    0.515400    0.969300    1.702000    1.862900    2.293100    2.576400    3.384600    4.217300    5.284800    5.984800    6.307300    6.879200    7.716900    8.427200
  0.7451      -13.580900  -13.427400  -13.367400  -13.236700   -6.811100   -6.672900   -6.654000   -6.179400   -5.435500   -5.169700   -5.035100   -4.803700   -4.483900   -4.323100   -3.542200   -3.232900   -1.503800   -1.316600    0.424000    0.842400    1.686900    1.974800    2.273300    2.704600    3.434100    4.286400    5.257100    5.903500    6.196800    6.731200    7.800100    8.681800
  0.7595      -13.550600  -13.403300  -13.351900  -13.222600   -6.858300   -6.708100   -6.585400   -6.070600   -5.526900   -5.277800   -5.101100   -4.844200   -4.440200   -4.276900   -3.606300   -3.288100   -1.437700   -1.231500    0.348000    0.733000    1.670500    2.060300    2.252900    2.802100    3.474800    4.343800    5.271400    5.807800    6.148800    6.591200    7.858000    8.910000
  0.7741      -13.533200  -13.389800  -13.342600  -13.214400   -6.886000   -6.734800   -6.518300   -5.970300   -5.605600   -5.381100   -5.134700   -4.867800   -4.410900   -4.244800   -3.648500   -3.322900   -1.395300   -1.174800    0.298100    0.658800    1.657400    2.113500    2.236500    2.861100    3.502000    4.382800    5.323600    5.700600    6.166500    6.466900    7.890900    9.057500
